university_name_ko,department_name_ko,lab_name_ko,professor_name,homepage_url
성균관대학교,화학공학부,Functional Polymers and Electrochemistry Lab, 김수찬,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Multifunctional Soft Electronics Lab, 김태일,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Smart Process & Materials Design Lab, 권석준,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Rheology Lab, 권영돈,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Multi-Phase Flow and Powder Technology Lab, 이동현,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Smart Systems Engineering and Design Lab, 이동엽,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Organic Electronics Lab, 이준엽,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Organic Materials for Photonics and Electronics Lab, 이준영,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Computational Materials Science Lab, 이상욱,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Functional Polymeric Composite Materials Lab, 남재도,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Super-intelligent Polymer 3D-Architecture (SP3) Lab, 방창현,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Energy Storage & Environmental Materials Lab, 박호석,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Nanomedicine Lab, 박재형,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Energy Conversion Nanomaterials Lab, 박남규,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Macromolecular Materials at Surfaces and Interfaces Lab, 박성준,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Advanced Bio-inspired Materials and Electrochemistry (aBME) Lab, 엄숭호,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Solar to Fuel Conversion Lab, 양우석,https://cheme.skku.edu/faculty/
성균관대학교,화학공학부,Nanomaterials and Devices Lab, 유필진,https://cheme.skku.edu/faculty/
성균관대학교,기계공학부,계산생명공학 연구실, 김문기,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,그래핀엔지니어링 연구실, 이창구,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,그린에너지물질 및 공정 연구실, 김재훈,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,기체역학 연구실, 김윤제,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,나노소재 및 나노공정 연구실, 석지원,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,나노에너지 및 나노센서 연구실, 최덕현,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,나노입자 공학 연구실, 김태성,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,능동형연성소재 및 로봇 연구실, 백상열,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,다물리 시스템 및 해석공학 연구실, 이은호,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,다중물리 나노유체역학 연구실, 변도영,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,로봇 및 지능시스템 연구실, 문형필,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,Advanced multifunctional nanocomposite 연구실, 백승현,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,멀티스케일 열전달 연구실, 조정완,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,미래 모빌리티 및 로보틱스 연구실, 김규남,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,미세유체융합 연구실, 이진기,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,복합소재 물성 및 응용 연구실, 김경훈,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,복합재료 및 구조해석 연구실, 서종환,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,비파괴평가 연구실, 송성진,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,4D biomanufacturing 연구실, 박성수,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,신에너지시스템 연구실, 권오채,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,에너지 공학 연구실, 류창국,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,에너지 변환 및 저장 소재 연구실, 정형모,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,에너지 변환 연구실, 이원영,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,열 및 물질제어 연구실, 고한서,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,열전달 연구실, 김성민,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,윤활공학 연구실, 이영제,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,융합시스템설계 연구실, 최재붕,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,응용역학 및 재료설계 연구실, 이동우,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,의공학 연구실, 최현기,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,재활-바이오메카트로닉스 연구실, 김종현,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,전산역학 연구실, 구자춘,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,제어공학 연구실, 김훈모,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,지능로봇 및 메카트로닉 시스템 연구실, 최혁렬,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,지속가능설계 및 생산 연구실, 이상원,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,차량시스템 연구실, 황성호,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,차세대 적층 제조 시스템 연구실, 이준,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,플라즈마 및 열유체공학 연구실, 박문수,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,기계공학부,Soft Robotics Lab, 로드리그 휴고,https://mech.skku.edu/me/lab.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,시스템경영공학과,U2X Design 연구실, 이성일,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,e-manufacturing 연구실, 노상도,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,인간공학 연구실, 공용구,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,스마트품질 연구실, 신완선,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,인공지능고장진단 연구실, 권대일,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,테크노매트릭스 연구실, 임동준,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,품질공학 연구실, 이동희,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,계량기술경영 연구실, 신준석,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,기술경영 연구실, 조근태,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,분석&최적화 연구실, 이희상,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,지능형웹기술 연구실, 손미애,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,데이터마이닝 연구실, 강석호,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,혁신제도 연구실, 권석범,https://sme.skku.edu/iesys/lab.do
성균관대학교,시스템경영공학과,인공지능 및 스마트헬스케어 연구실, 이수지,https://sme.skku.edu/iesys/lab.do
성균관대학교,나노공학과,전기화학 나노에너지 소재 및 디바이스 연구실, 김영준,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,단백질 디자인 및 단백질 생체재료 연구실, 김용호,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,나노물성 연구실, 송영재,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,나노 소자 공정 연구실, 유원종,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,나노 소자 및 기술 연구실, 이성주,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,면역바이오공학 연구실, 임용택,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,나노스케일 응집물리이론 연구실, 황의헌,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,양자 나노 물질 및 장치 연구실, 배완기,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,유기 반도체 연구실, 강보석,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,차세대 전자소자 연구실, 이진욱,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,첨단 다기능 일차원 나노소재 연구실, 안성필,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,이온포획 양자공학 연구실, 김준기,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,초전도 양자정보 연구실, 정연욱,https://nano.skku.edu/sub03/sub02.php
성균관대학교,나노공학과,저차원 탄소 및 바이오 소재 광전소자 응용 연구실, 전일,https://nano.skku.edu/sub03/sub02.php
성균관대학교,신소재공학부,Soft Matter Hybrid Laboratory,구종민,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,Inorganic Materials Chemistry Lab,김명길,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,Energy  Materials Lab,김병훈,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,Flexible Electronics Display Lab (FEDL),김영훈,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부, IMDL,김한기,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,SMDL,김형섭,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,Laboratory for Advanced Batteries,문준영,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,Functional   Innovative   Material   Lab,백정민,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,EMDS Lab,윤정호,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,N.-E. Lee Research Group,이내응,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,유무기 하이브리드 광전자 소재 및 소자 연구실,이보람,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,Biological & Nanoscale Materials Laboratory,이정헌,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,Materials Informatics & Design Laboratory,정경재,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,Energy & Environment Nanomaterial Laboratory,정현석,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,Intelligent Semiconductor Discovery Laboratory,조형균,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부,Nano Materials Research Lab,최재영,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,신소재공학부, MADD,하마드코티바,https://amse.skku.edu/AMSE/faculty.do
성균관대학교,건설환경공학부,첨단융복합건설기술연구실, 권순욱,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,기초시스템연구실, 김낙경,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,건설관리연구실, 김예상,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,내진공학연구실, 김진구,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,고도수처리 및 물순환플랜트공학, 김형수,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,스마트건설IT연구실, 박승희,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,건축환경연구실, 송두삼,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,수질환경연구실, 염익태,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,지반공학연구실, 유충식,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,측지연구실, 윤홍식,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,건설재료연구실, 이광명,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,콘크리트공학연구실, 이정윤,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,지속가능수처리연구실, 장암,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,수공학연구실, 전경수,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,건설관리연구실, 진상윤,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,원격탐사연구실, 최민하,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,조경설계연구실, 최혜영,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건설환경공학부,스마트구조기술연구실, 심성한,https://cal.skku.edu/index.php?hCode=FACULTY_02_02
성균관대학교,건축학과,Smart Green City Lab,김도년,https://arch.skku.edu/arch/ACADEMICS/labs06.do
성균관대학교,건축학과,디자인 인포매틱스 연구실,김성아,https://arch.skku.edu/arch/ACADEMICS/labs06.do
성균관대학교,건축학과,도시건축 연구실,신중진,https://arch.skku.edu/arch/ACADEMICS/labs06.do
성균관대학교,건축학과,현대건축설계 연구실,이중원,https://arch.skku.edu/arch/ACADEMICS/labs06.do
성균관대학교,건축학과,녹색도시건축연구소,토스텐슛제,https://arch.skku.edu/arch/ACADEMICS/labs06.do
성균관대학교,건축학과,스마트커뮤니티디자인 연구실,손세형,https://arch.skku.edu/arch/ACADEMICS/labs06.do
성균관대학교,양자정보공학과,이온 포획 양자공학 연구실,김준기,https://qie.skku.edu/qie/faculty.do
성균관대학교,양자정보공학과,Computational Quantum Materials Lab,서호성,https://qie.skku.edu/qie/faculty.do
성균관대학교,양자정보공학과,Arch Lab,민동문,https://qie.skku.edu/qie/faculty.do
성균관대학교,양자정보공학과,MYUNG GROUP,명창우,https://qie.skku.edu/qie/faculty.do
성균관대학교,양자정보공학과,Theory of Information & Matter Group,한정훈,https://qie.skku.edu/qie/faculty.do
성균관대학교,양자정보공학과,물질 설계 연구실,박지상,https://qie.skku.edu/qie/faculty.do
성균관대학교,양자정보공학과,Superconducting Quantum Information Research Lab,정연욱,https://qie.skku.edu/qie/faculty.do
성균관대학교,식품생명공학과,Laboratory of Food Chemistry,이재환,https://skb.skku.edu/foodlife/faculty/faculty.do
성균관대학교,식품생명공학과,식품분자생물공학연구실,우한민,https://skb.skku.edu/foodlife/faculty/faculty.do
성균관대학교,식품생명공학과,Clinical and Nutritional Epidemiology Lab,허진희,https://skb.skku.edu/foodlife/faculty/faculty.do
성균관대학교,바이오메카트로닉스학과,바이오정보통신기술연구실, 문정환,https://skb.skku.edu/biomecha/research/lab.do
성균관대학교,바이오메카트로닉스학과,융합생체역학연구실, 김형건,https://skb.skku.edu/biomecha/research/lab.do
성균관대학교,바이오메카트로닉스학과,나노바이오환경센서연구실, 박진성,https://skb.skku.edu/biomecha/research/lab.do
성균관대학교,융합생명공학과,세포공학연구실, 이석찬  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,단백질공학연구실, 권대혁  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,신경발생·줄기세포연구실, 윤기정  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,분자면역학연구실, 조재열  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,발생생식분자생물학연구실, 오정수  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,생체소재공학연구실, 정우재  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,분자피부과학연구실, 이종성  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,T세포융합연구실, 송민경  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,RNA치료 및 정밀의학연구실, 전영준  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,유전자교정연구실, 김희권  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,Computational Biology and Bioinformatics Lab, Balachandran Manavalan  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,첨단바이오의약품전달연구실, 박우람  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,바이오에너지공학연구실, 백가현  ,https://skb.skku.edu/gene/research/website.do
성균관대학교,융합생명공학과,유전자·세포리프로그래밍연구실, 양유수,https://skb.skku.edu/gene/research/website.do
성균관대학교,글로벌바이오메디컬공학과,감각운동인지연구실, 이준열  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,계산뇌영상및네트워크모델링연구실, 홍석준  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,계산인지정서신경과학연구실, 우충완  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,Functional Brain Mapping Lab, 김성기  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,뇌신경혈관연접기능연구실, 서민아  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,뉴로RL연구실, 김형구  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,Integrated Neuro-Prosthetic Systems Laboratory (INPL), 박한규  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,연속행동신경기초연구실, 유승범  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,융합생체재료공정연구실, 박천권  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,의료영상신호연구실, 박재석  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,자연모사생체재료공학연구실, 신미경  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,지각인지신경과학연구실, 심원목  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,첨단생체재료및재생공학실험실, 이정승  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,첨단자기공명영상연구실, 박장연  ,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,글로벌바이오메디컬공학과,초음파기술개발연구실, 박진형,https://gbme.skku.edu/gbme/research/intro_brain.do?mode=list&&articleLimit=10&article.offset=0
성균관대학교,응용AI융합학부,품질공학연구실,이동희,https://aicon.skku.edu/aicon/faculty.do
성균관대학교,응용AI융합학부,ErgoSpace Lab,공용구,https://aicon.skku.edu/aicon/faculty.do
성균관대학교,응용AI융합학부,e-Manufacturing Lab,노상도,https://aicon.skku.edu/aicon/faculty.do
숭실대학교,건축학부,Neuro Design Lab,김주연,https://ssu.ac.kr/
숭실대학교,건축학부,정수광 연구실,정수광,https://ssu.ac.kr/
숭실대학교,건축학부,박치영 연구실,박치영,https://ssu.ac.kr/
숭실대학교,건축학부,최상호 연구실,최상호,https://ssu.ac.kr/
숭실대학교,건축학부,김수미 연구실,김수미,https://ssu.ac.kr/
숭실대학교,건축학부,서정연 연구실,서정연,https://ssu.ac.kr/
숭실대학교,건축학부,유해연 연구실,유해연,https://ssu.ac.kr/
숭실대학교,건축학부,김정인 연구실,김정인,https://ssu.ac.kr/
숭실대학교,건축학부,최원준 연구실,최원준,https://ssu.ac.kr/
숭실대학교,건축학부,SSU NDT LAB,Hajin Choi,https://ssu.ac.kr/
숭실대학교,글로벌미디어학부,고일주 연구실,고일주,https://ssu.ac.kr/
숭실대학교,글로벌미디어학부,성정환 연구실,성정환,https://ssu.ac.kr/
숭실대학교,글로벌미디어학부,정기철 연구실,정기철,https://ssu.ac.kr/
숭실대학교,글로벌미디어학부,이정진 연구실,이정진,https://ssu.ac.kr/
숭실대학교,글로벌미디어학부,백두원 연구실,백두원,https://ssu.ac.kr/
숭실대학교,글로벌미디어학부,GSC Lab,김동호,https://ssu.ac.kr/
숭실대학교,글로벌미디어학부,Reality Lab,김희원,https://ssu.ac.kr/
숭실대학교,글로벌미디어학부,Media Robotics Lab,이강희,https://ssu.ac.kr/
숭실대학교,글로벌미디어학부,MAAT Lab,윤준성,https://ssu.ac.kr/
숭실대학교,글로벌미디어학부,박진호 연구실,박진호,https://ssu.ac.kr/
숭실대학교,글로벌미디어학부,오경수 연구실,오경수,https://ssu.ac.kr/
숭실대학교,기계공학부,Multi-functional surface and nanocomposite lab,박성훈,https://ssu.ac.kr/
숭실대학교,기계공학부,Intelligent Mechatronic Systems Lab,안형준,https://ssu.ac.kr/
숭실대학교,기계공학부,Renewable Energy Applications Lab,박태현,https://ssu.ac.kr/
숭실대학교,기계공학부,PREMA,김보현,https://ssu.ac.kr/
숭실대학교,기계공학부,Computational Science and Artificial Intelligence Lab,민경민,https://ssu.ac.kr/
숭실대학교,기계공학부,이동훈 연구실,이동훈,https://ssu.ac.kr/
숭실대학교,미디어경영학과,전석 연구실,전석,https://ssu.ac.kr/
숭실대학교,산업・정보시스템공학과,손재동 연구실,손재동,https://ssu.ac.kr/
숭실대학교,산업・정보시스템공학과,Sustainable Green Design Lab,곽민정,https://ssu.ac.kr/
숭실대학교,산업・정보시스템공학과,박태준 연구실,박태준,https://ssu.ac.kr/
숭실대학교,산업・정보시스템공학과,Systems Optimization Lab,한진일,https://ssu.ac.kr/
숭실대학교,산업・정보시스템공학과,Soongsil University HCI&U Lab,황원일,https://ssu.ac.kr/
숭실대학교,산업・정보시스템공학과,Smart Production Systems Lab,이연수,https://ssu.ac.kr/
숭실대학교,소프트웨어학부,이상준 연구실,이상준,https://ssu.ac.kr/
숭실대학교,소프트웨어학부,김영종 연구실,김영종,https://ssu.ac.kr/
숭실대학교,소프트웨어학부,Vision & Machine Learning Lab,정민영,https://ssu.ac.kr/
숭실대학교,소프트웨어학부,Computer Vision Lab,김계영,https://ssu.ac.kr/
숭실대학교,소프트웨어학부,COMMUNICATION SYSTEM SECURITY LAB,주경호,https://ssu.ac.kr/
숭실대학교,소프트웨어학부,AICA Lab,공영호,https://ssu.ac.kr/
숭실대학교,소프트웨어학부,스마트컴퓨팅연구실,김명호,https://ssu.ac.kr/
숭실대학교,소프트웨어학부,조해현 연구실,조해현,https://ssu.ac.kr/
숭실대학교,소프트웨어학부,이정현 연구실,이정현,https://ssu.ac.kr/
숭실대학교,소프트웨어학부,AI Safety Center,최대선,https://ssu.ac.kr/
숭실대학교,소프트웨어학부,Data Mining Lab,정진홍,https://ssu.ac.kr/
숭실대학교,신소재공학과,Inorganic Nanomaterials Lab,김병효,https://ssu.ac.kr/
숭실대학교,신소재공학과,Nanohybridlab,곽영제,https://ssu.ac.kr/
숭실대학교,신소재공학과,Shin Research Group,신재만,https://ssu.ac.kr/
숭실대학교,신소재공학과,nanocarbon,정영진,https://ssu.ac.kr/
숭실대학교,신소재공학과,조승현 연구실,조승현,https://ssu.ac.kr/
숭실대학교,신소재공학과,기능성나노전자재료연구실,신근영,https://ssu.ac.kr/
숭실대학교,신소재공학과,CMD Lab,김지웅,https://ssu.ac.kr/
숭실대학교,신소재공학과,김주용 연구실,김주용,https://ssu.ac.kr/
숭실대학교,신소재공학과,Nano-Optoelectronic Materials and Devices Lab,박민호,https://ssu.ac.kr/
숭실대학교,신소재공학과,정재우 연구실,정재우,https://ssu.ac.kr/
숭실대학교,전기공학부,전력전자 연구실,박종후,https://ssu.ac.kr/
숭실대학교,전기공학부,문원식 연구실,문원식,https://ssu.ac.kr/
숭실대학교,전기공학부,EMODAL,민선기,https://ssu.ac.kr/
숭실대학교,전기공학부,임성훈 연구실,임성훈,https://ssu.ac.kr/
숭실대학교,전기공학부,변진규 연구실,변진규,https://ssu.ac.kr/
숭실대학교,전기공학부,강대승 연구실,강대승,https://ssu.ac.kr/
숭실대학교,전기공학부,Power Systems Laboratory,박병권,https://ssu.ac.kr/
숭실대학교,전기공학부,조남훈 연구실,조남훈,https://ssu.ac.kr/
숭실대학교,전기공학부,신재생에너지 연구실,최우진,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,집적회로설계연구실,황영하,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,홍민철 연구실,홍민철,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,MERIT,김철기,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,SEMAG Soongsil University,홍순기,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,SNSLab,박민호,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,숭실대IMS연구소,박창근,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,NSPL,신현출,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,이호진 연구실,이호진,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,SoC연구실,이성수,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,mono-lab,이재진,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,HIDS,유건욱,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,정원국 연구실,정원국,https://ssu.ac.kr/
숭실대학교,전자정보공학부 전자공학전공,ABG Lab,안병권,https://ssu.ac.kr/
숭실대학교,컴퓨터학부,이종호 연구실,이종호,https://ssu.ac.kr/
숭실대학교,컴퓨터학부,박동주 연구실,박동주,https://ssu.ac.kr/
숭실대학교,컴퓨터학부,숭실대학교ICN,신용태,https://ssu.ac.kr/
