university_name_ko,parent_college,department_name_ko,university_official_code,department_name_en,degree_bachelor,degree_master,degree_phd
연세대학교(미래),과학기술융합대학,생명과학기술학전공,,,True,True,True
연세대학교(미래),소프트웨어디지털헬스케어융합대학,디지털헬스케어전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,재활보건학전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,의료영상및방사선과학전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,디지털미디어디자인전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,구강보건학전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,글로벌산업경영전공,,,True,True,True
연세대학교(미래),글로벌엘리트학부,재활치료학전공,,,True,True,True
연세대학교(미래),글로벌엘리트학부,의료영상및방사선과학전공,,,True,True,True
연세대학교(미래),글로벌엘리트학부,글로벌산업경영전공,,,True,True,True
연세대학교(미래),글로벌엘리트학부,구강보건학전공,,,True,True,True
연세대학교(미래),글로벌엘리트학부,문화산업관리전공,,,True,True,True
연세대학교(미래),글로벌엘리트학부,디지털미디어디자인전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,East Asian Politics and Economy,,,True,True,True
연세대학교(미래),소프트웨어디지털헬스케어융합대학,헬스케어빅데이터전공,,,True,True,True
연세대학교(미래),RC융합대학,자율융합계열,,,True,True,True
연세대학교(미래),소프트웨어디지털헬스케어융합대학,의료경영정보관리전공,,,True,True,True
연세대학교(미래),보건과학대학,의료경영정보관리전공,,,True,True,True
연세대학교(미래),보건과학대학,헬스케어빅데이터전공,,,True,True,True
연세대학교(미래),원주간호대학,간호학과,,,True,True,True
연세대학교(미래),단과대구분없음,교양과,,,True,True,True
연세대학교(미래),RC융합대학,교양과,,,True,True,True
연세대학교(미래),소프트웨어디지털헬스케어융합대학,소프트웨어심화전공,,,True,True,True
연세대학교(미래),과학기술융합대학,(심화)바이오산업학전공,,,True,True,True
연세대학교(미래),과학기술융합대학,(심화)생명과학전공,,,True,True,True
연세대학교(미래),과학기술융합대학,화학및의화학심화전공,,,True,True,True
연세대학교(미래),과학기술융합대학,물리및공학물리학심화전공,,,True,True,True
연세대학교(미래),과학기술융합대학,친환경에너지공학심화전공,,,True,True,True
연세대학교(미래),과학기술융합대학,환경공학심화전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,디지털아트학심화전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,시각디자인학심화전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,산업디자인학심화전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,국제관계학심화전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,글로벌행정학심화전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,경제학심화전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,경영학심화전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,철학심화전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,글로벌한국학심화전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,영어영문학심화전공,,,True,True,True
연세대학교(미래),글로벌창의융합대학,국어국문학심화전공,,,True,True,True
연세대학교(미래),소프트웨어디지털헬스케어융합대학,데이터사이언스학심화전공,,,True,True,True
연세대학교(미래),과학기술융합대학,패키징및물류학전공,,,True,True,True
연세대학교(미래),소프트웨어디지털헬스케어융합대학,디지털헬스케어심화전공,,,True,True,True
연세대학교(미래),과학기술융합대학,패키징및물류학심화전공,,,True,True,True
연세대학교(미래),글로벌엘리트학부,K-Arts전공,,,True,True,True
연세대학교(미래),소프트웨어디지털헬스케어융합대학,보건행정학심화전공,,,True,True,True
연세대학교,공과대학,건축공학과,,,True,True,True
연세대학교,공과대학,화공생명공학부,,,True,True,True
연세대학교,공과대학,기계공학부,,,True,True,True
연세대학교,공과대학,건설환경공학과,,,True,True,True
연세대학교,공과대학,도시공학과,,,True,True,True
연세대학교,공과대학,전기전자공학부,,,True,True,True
연세대학교,음악대학,교회음악과,,,True,True,True
연세대학교,음악대학,관현악과,,,True,True,True
연세대학교,교육과학대학,사회체육과,,,True,True,True
연세대학교,음악대학,피아노과,,,True,True,True
연세대학교,음악대학,성악과,,,True,True,True
연세대학교,음악대학,작곡과,,,True,True,True
연세대학교,교육과학대학,스포츠레저학과,,,True,True,True
연세대학교,약학대학,약학과(2+4학제),,,True,True,True
연세대학교,간호대학,간호학과,,,True,True,True
연세대학교,의과대학,의예과,,,True,True,True
연세대학교,치과대학,치의학과,,,True,True,True
연세대학교,치과대학,치의예과,,,True,True,True
연세대학교,의과대학,의학과,,,True,True,True
연세대학교,사회과학대학,문화인류학과,,,True,True,True
연세대학교,사회과학대학,신문방송학과,,,True,True,True
연세대학교,언더우드국제대학,언더우드학부,,,True,True,True
연세대학교,상경대학,경제학부,,,True,True,True
연세대학교,문과대학,노어노문학과,,,True,True,True
연세대학교,문과대학,국어국문학과,,,True,True,True
연세대학교,사회과학대학,언론홍보영상학부,,,True,True,True
연세대학교,학부대학,교양과,,,True,True,True
연세대학교,문과대학,불어불문학과,,,True,True,True
연세대학교,문과대학,중어중문학과,,,True,True,True
연세대학교,사회과학대학,사회복지학과,,,True,True,True
연세대학교,문과대학,심리학과,,,True,True,True
연세대학교,문과대학,문헌정보학과,,,True,True,True
연세대학교,사회과학대학,행정학과,,,True,True,True
연세대학교,문과대학,독어독문학과,,,True,True,True
연세대학교,사회과학대학,정치외교학과,,,True,True,True
연세대학교,문과대학,철학과,,,True,True,True
연세대학교,문과대학,영어영문학과,,,True,True,True
연세대학교,문과대학,사학과,,,True,True,True
연세대학교,언더우드국제대학,아시아학부,,,True,True,True
연세대학교,사회과학대학,사회학과,,,True,True,True
연세대학교,이과대학,물리학과,,,True,True,True
연세대학교,이과대학,화학과,,,True,True,True
연세대학교,이과대학,지구시스템과학과,,,True,True,True
연세대학교,생명시스템대학,시스템생물학과,,,True,True,True
연세대학교,이과대학,수학과,,,True,True,True
연세대학교,생활과학대학,식품영양학과,,,True,True,True
연세대학교,생활과학대학,의류환경학과,,,True,True,True
연세대학교,언더우드국제대학,테크노아트학부,,,True,True,True
연세대학교,상경대학,응용통계학과,,,True,True,True
연세대학교,이과대학,대기과학과,,,True,True,True
연세대학교,이과대학,천문우주학과,,,True,True,True
연세대학교,공과대학,글로벌융합공학부,,,True,True,True
연세대학교,간호대학,간호학과(특별과정),,,True,True,True
연세대학교,경영대학,경영학과,,,True,True,True
연세대학교,생명시스템대학,생화학과,,,True,True,True
연세대학교,생명시스템대학,생명공학과,,,True,True,True
연세대학교,공과대학,산업공학과,,,True,True,True
연세대학교,교육과학대학,스포츠응용산업학과,,,True,True,True
연세대학교,언더우드국제대학,융합과학공학부,,,True,True,True
연세대학교,단과대구분없음,기타모집단위,,,True,True,True
연세대학교,생활과학대학,아동・가족학과,,,True,True,True
연세대학교,생활과학대학,실내건축학과,,,True,True,True
연세대학교,공과대학,첨단컴퓨팅학부,,,True,True,True
연세대학교,공과대학,건축학(5년제),,,True,True,True
연세대학교,공과대학,건축공학(4년제),,,True,True,True
연세대학교,생활과학대학,생활디자인학과,,,True,True,True
연세대학교,교육과학대학,교육학부,,,True,True,True
연세대학교,교육과학대학,체육교육학과,,,True,True,True
연세대학교,공과대학,신소재공학부,,,True,True,True
연세대학교,신과대학,신학과,,,True,True,True
연세대학교,글로벌인재대학,글로벌인재학부,,,True,True,True
연세대학교,글로벌인재대학,글로벌기초교육학부,,,True,True,True
연세대학교,언더우드국제대학,융합인문사회과학부,,,True,True,True
연세대학교,공과대학,시스템반도체공학과,,,True,True,True
연세대학교,인공지능융합대학,컴퓨터과학과,,,True,True,True
연세대학교,인공지능융합대학,인공지능학과,,,True,True,True
연세대학교,약학대학,약학과,,,True,True,True
연세대학교,인공지능융합대학,첨단융합공학부,,,True,True,True
연세대학교,공과대학,디스플레이융합공학과,,,True,True,True
안양대학교,이공대학,정보통신공학과,,,True,True,True
안양대학교,이공대학,도시정보공학과,,,True,True,True
안양대학교,이공대학,컴퓨터공학과,,,True,True,True
안양대학교,이공대학,디지털미디어학과,,,True,True,True
안양대학교,사회과학대학,경영학전공,,,True,True,True
안양대학교,사회과학대학,신문방송학과,,,True,True,True
안양대학교,인문대학,러시아어과,,,True,True,True
안양대학교,사회과학대학,행정학과,,,True,True,True
안양대학교,신학대학,신학과,,,True,True,True
안양대학교,사회과학대학,경영학과,,,True,True,True
안양대학교,신학대학,기독교교육과,,,True,True,True
안양대학교,인문대학,영어영문학과,,,True,True,True
안양대학교,신학대학,신학전공,,,True,True,True
안양대학교,인문대학,국어국문학과,,,True,True,True
안양대학교,인문대학,유아교육과,,,True,True,True
안양대학교,사회과학대학,무역유통학과,,,True,True,True
안양대학교,사회과학대학,관광경영전공,,,True,True,True
안양대학교,신학대학,기독교문화학과,,,True,True,True
안양대학교,사회과학대학,관광영어통역전공,,,True,True,True
안양대학교,인문대학,중국어과,,,True,True,True
안양대학교,이공대학,정보통계학과,,,True,True,True
안양대학교,이공대학,식품영양학과,,,True,True,True
안양대학교,문리과학대학,공공행정학과,,,True,True,True
안양대학교,예술대학,디지털미디어디자인학과,,,True,True,True
안양대학교,예술대학,음악학부,,,True,True,True
안양대학교,문리과학대학,컴퓨터학과,,,True,True,True
안양대학교,문리과학대학,도시행정학과,,,True,True,True
안양대학교,사회과학대학,국제통상유통학과,,,True,True,True
안양대학교,이공대학,환경에너지공학과,,,True,True,True
안양대학교,이공대학,화장품발명디자인학과,,,True,True,True
안양대학교,예술대학,공연예술학과,,,True,True,True
안양대학교,문리과학대학,해양바이오시스템공학과,,,True,True,True
안양대학교,문리과학대학,관광경영학과,,,True,True,True
안양대학교,이공대학,전기전자공학과,,,True,True,True
안양대학교,이공대학,디지털시스템공학과,,,True,True,True
안양대학교,사회과학대학,관광경영학과,,,True,True,True
안양대학교,스마트창의융합대학,도시정보공학전공,,,True,True,True
안양대학교,인문예술대학,국어국문학전공,,,True,True,True
안양대학교,스마트창의융합대학,환경에너지공학전공,,,True,True,True
안양대학교,인문예술대학,중국언어문화전공,,,True,True,True
안양대학교,인문예술대학,영미언어문화전공,,,True,True,True
안양대학교,스마트창의융합대학,식품영양학과,,,True,True,True
안양대학교,인문예술대학,유아교육과,,,True,True,True
안양대학교,인문예술대학,러시아언어문화전공,,,True,True,True
안양대학교,사회과학대학,관광학과,,,True,True,True
안양대학교,스마트창의융합대학,융합소프트웨어전공,,,True,True,True
안양대학교,스마트창의융합대학,컴퓨터공학전공,,,True,True,True
안양대학교,스마트창의융합대학,소프트웨어전공,,,True,True,True
안양대학교,인문예술대학,공연예술전공,,,True,True,True
안양대학교,사회과학대학,글로벌경영학과,,,True,True,True
안양대학교,인문예술대학,음악전공,,,True,True,True
안양대학교,스마트창의융합대학,디지털미디어디자인전공,,,True,True,True
안양대학교,스마트창의융합대학,화장품발명디자인전공,,,True,True,True
안양대학교,스마트창의융합대학,정보전기전자공학전공,,,True,True,True
안양대학교,스마트창의융합대학,통계데이터과학전공,,,True,True,True
안양대학교,스마트창의융합대학,도시환경바이오공학부,,,True,True,True
안양대학교,인문예술대학,언어문화학부,,,True,True,True
안양대학교,스마트창의융합대학,ICT융합공학부,,,True,True,True
안양대학교,사회과학대학,공공행정학과,,,True,True,True
안양대학교,스마트창의융합대학,해양바이오공학전공,,,True,True,True
안양대학교,단과대구분없음,기타모집단위,,,True,True,True
안양대학교,아리교양대학,아리교양대학,,,True,True,True
안양대학교,스마트창의융합대학,스마트시티공학전공,,,True,True,True
안양대학교,예술체육대학,공연예술학과,,,True,True,True
안양대학교,창의융합대학,도시정보공학과,,,True,True,True
안양대학교,인문대학,러시아언어문화학과,,,True,True,True
안양대학교,예술체육대학,디지털미디어디자인학과,,,True,True,True
안양대학교,창의융합대학,식품영양학과,,,True,True,True
안양대학교,인문대학,중국언어문화학과,,,True,True,True
안양대학교,인문대학,영미언어문화학과,,,True,True,True
안양대학교,창의융합대학,소프트웨어학과,,,True,True,True
안양대학교,예술체육대학,음악학과,,,True,True,True
안양대학교,창의융합대학,정보전기전자공학과,,,True,True,True
안양대학교,창의융합대학,컴퓨터공학과,,,True,True,True
안양대학교,창의융합대학,환경에너지공학과,,,True,True,True
안양대학교,예술체육대학,실용음악과,,,True,True,True
안양대학교,창의융합대학,스마트시티공학과,,,True,True,True
안양대학교,창의융합대학,해양바이오공학과,,,True,True,True
안양대학교,창의융합대학,통계데이터사이언스학과,,,True,True,True
안양대학교,예술체육대학,스포츠지도학과,,,True,True,True
안양대학교,예술체육대학,게임콘텐츠학과,,,True,True,True
안양대학교,창의융합대학,AI융합학과,,,True,True,True
안양대학교,예술체육대학,뷰티메디컬디자인학과,,,True,True,True
안양대학교,예술체육대학,화장품발명디자인학과,,,True,True,True
안양대학교,예술체육대학,체육학과,,,True,True,True
안동대학교,공과대학,기계자동차공학과,,,True,True,True
안동대학교,공과대학,정보통신공학과,,,True,True,True
안동대학교,공과대학,응용신소재공학전공,,,True,True,True
안동대학교,사범대학,기계교육과,,,True,True,True
안동대학교,공과대학,건축공학과,,,True,True,True
안동대학교,공과대학,전자공학과,,,True,True,True
안동대학교,공과대학,멀티미디어공학과,,,True,True,True
안동대학교,공과대학,환경공학과,,,True,True,True
안동대학교,공과대학,금속신소재공학전공,,,True,True,True
안동대학교,공과대학,토목공학과,,,True,True,True
안동대학교,공과대학,신소재공학부,,,True,True,True
안동대학교,공과대학,기계공학부,,,True,True,True
안동대학교,공과대학,기계설계공학과,,,True,True,True
안동대학교,공과대학,컴퓨터공학과,,,True,True,True
안동대학교,공과대학,기계공학과,,,True,True,True
안동대학교,사범대학,영어교육과,,,True,True,True
안동대학교,사회과학대학,법학과,,,True,True,True
안동대학교,사회과학대학,행정학과,,,True,True,True
안동대학교,사범대학,교육공학과,,,True,True,True
안동대학교,사회과학대학,무역학과,,,True,True,True
안동대학교,사범대학,윤리교육과,,,True,True,True
안동대학교,사범대학,국어교육과,,,True,True,True
안동대학교,사회과학대학,경제학과,,,True,True,True
안동대학교,자연과학대학,응용화학과,,,True,True,True
안동대학교,사범대학,수학교육과,,,True,True,True
안동대학교,자연과학대학,물리학과,,,True,True,True
안동대학교,사범대학,컴퓨터교육과,,,True,True,True
안동대학교,자연과학대학,원예육종학과,,,True,True,True
안동대학교,자연과학대학,생약자원학과,,,True,True,True
안동대학교,단과대구분없음,기타모집단위,,,True,True,True
안동대학교,사범대학,전자공학교육과,,,True,True,True
안동대학교,생명과학대학,간호학과(4년제),,,True,True,True
안동대학교,사회과학대학,경제무역학부,,,True,True,True
안동대학교,생명과학대학,원예・생약융합학부,,,True,True,True
안동대학교,사회과학대학,생활복지학과,,,True,True,True
안동대학교,인문예술대학,미술학과,,,True,True,True
안동대학교,인문예술대학,음악과,,,True,True,True
안동대학교,인문예술대학,의류학과,,,True,True,True
안동대학교,인문예술대학,사학과,,,True,True,True
안동대학교,인문예술대학,동양철학과,,,True,True,True
안동대학교,인문예술대학,민속학과,,,True,True,True
안동대학교,인문예술대학,한문학과,,,True,True,True
안동대학교,인문예술대학,유럽문화 ・ 관광학과,,,True,True,True
안동대학교,인문예술대학,중어중문학과,,,True,True,True
안동대학교,인문예술대학,국어국문학과,,,True,True,True
안동대학교,사회과학대학,경영학전공,,,True,True,True
안동대학교,생명과학대학,생명공학부,,,True,True,True
안동대학교,생명과학대학,생명과학전공,,,True,True,True
안동대학교,사회과학대학,경영회계학부,,,True,True,True
안동대학교,단과대구분없음,창의융합학부(이공계열),,,True,True,True
안동대학교,단과대구분없음,창의융합학부(인문사회계열),,,True,True,True
안동대학교,생명과학대학,생명백신공학전공,,,True,True,True
안동대학교,생명과학대학,원예육종학과,,,True,True,True
안동대학교,생명과학대학,생약자원학과,,,True,True,True
안동대학교,공과대학,기계로봇공학과,,,True,True,True
안동대학교,공과대학,반도체・에너지신소재공학부,,,True,True,True
안동대학교,공과대학,AI융합학과,,,True,True,True
안동대학교,생명과학・건강복지대학,식물의학과,,,True,True,True
안동대학교,공과대학,소프트웨어융합학과,,,True,True,True
안동대학교,공과대학,건설시스템공학과,,,True,True,True
안동대학교,단과대구분없음,창의융합학부,,,True,True,True
안동대학교,생명과학・건강복지대학,패션라이프스타일학과,,,True,True,True
안동대학교,생명과학・건강복지대학,식품영양학과,,,True,True,True
안동대학교,생명과학・건강복지대학,체육학과,,,True,True,True
안동대학교,과학기술대학,정보통계학과,,,True,True,True
안동대학교,생명과학・건강복지대학,생명과학과,,,True,True,True
안동대학교,생명과학・건강복지대학,백신생명공학과,,,True,True,True
안동대학교,생명과학・건강복지대학,스마트원예과학과,,,True,True,True
안동대학교,생명과학・건강복지대학,산림과학과,,,True,True,True
안동대학교,생명과학・건강복지대학,아동・사회복지학과,,,True,True,True
안동대학교,과학기술대학,화학생명공학과,,,True,True,True
안동대학교,사회과학대학,회계세무전공,,,True,True,True
안동대학교,인문예술대학,공연예술음악과,,,True,True,True
안동대학교,생명과학・건강복지대학,생명백신공학전공,,,True,True,True
안동대학교,생명과학・건강복지대학,생명과학전공,,,True,True,True
안동대학교,생명과학・건강복지대학,생명공학부,,,True,True,True
안동대학교,생명과학・건강복지대학,원예・생약융합학부,,,True,True,True
안동대학교,과학기술대학,응용화학과,,,True,True,True
안동대학교,생명과학・건강복지대학,생활복지학과,,,True,True,True
안동대학교,생명과학・건강복지대학,의류학과,,,True,True,True
안동대학교,사범대학,전기전자교육과,,,True,True,True
안동대학교,생명과학・건강복지대학,간호학과(4년제),,,True,True,True
안동대학교,생명과학・건강복지대학,식품생명공학과,,,True,True,True
안동대학교,과학기술대학,지구환경과학과,,,True,True,True
안동대학교,공과대학,자동차공학과,,,True,True,True
안동대학교,인문예술대학,문화유산학과,,,True,True,True
안동대학교,인문예술대학,중국어문・문화학과,,,True,True,True
안동대학교,공과대학,스마트센서공학과,,,True,True,True
안동대학교,공과대학,물리학과,,,True,True,True
안동대학교,공과대학,첨단재료공학과,,,True,True,True
안동대학교,공과대학,전기・신소재공학부,,,True,True,True
안동대학교,공과대학,전기에너지공학전공,,,True,True,True
안동대학교,공과대학,신소재에너지공학전공,,,True,True,True
안동대학교,생명과학・건강복지대학,생약자원학과,,,True,True,True
안동대학교,생명과학・건강복지대학,원예육종학과,,,True,True,True
아주대학교,단과대구분없음,국제학부,,,True,True,True
아주대학교,경영대학,e-비즈니스학과,,,True,True,True
아주대학교,간호대학,간호학과,,,True,True,True
아주대학교,공과대학,건설시스템공학과,,,True,True,True
아주대학교,공과대학,건축학과,,,True,True,True
아주대학교,경영대학,경영학과,,,True,True,True
아주대학교,사회과학대학,경제학과,,,True,True,True
아주대학교,인문대학,국어국문학과,,,True,True,True
아주대학교,공과대학,기계공학과,,,True,True,True
아주대학교,인문대학,문화콘텐츠학과,,,True,True,True
아주대학교,자연과학대학,물리학과,,,True,True,True
아주대학교,법과대학,법학과,,,True,True,True
아주대학교,인문대학,불어불문학과,,,True,True,True
아주대학교,인문대학,사학과,,,True,True,True
아주대학교,사회과학대학,사회학과,,,True,True,True
아주대학교,공과대학,산업공학과,,,True,True,True
아주대학교,자연과학대학,생명과학과,,,True,True,True
아주대학교,정보통신대학,소프트웨어융합학과,,,True,True,True
아주대학교,자연과학대학,수학과,,,True,True,True
아주대학교,공과대학,신소재공학과,,,True,True,True
아주대학교,사회과학대학,심리학과,,,True,True,True
아주대학교,약학대학,약학과,,,True,True,True
아주대학교,인문대학,영어영문학과,,,True,True,True
아주대학교,의과대학,의학과(본과),,,True,True,True
아주대학교,의과대학,의학과(예과),,,True,True,True
아주대학교,정보통신대학,전자공학과,,,True,True,True
아주대학교,정보통신대학,정보컴퓨터공학과,,,True,True,True
아주대학교,사회과학대학,정치외교학과,,,True,True,True
아주대학교,사회과학대학,행정학과,,,True,True,True
아주대학교,공과대학,화학공학과,,,True,True,True
아주대학교,자연과학대학,화학과,,,True,True,True
아주대학교,공과대학,응용화학생명공학과,,,True,True,True
아주대학교,정보통신대학,미디어학과,,,True,True,True
아주대학교,단과대구분없음,기타모집단위,,,True,True,True
아주대학교,간호대학,간호학과(특별과정),,,True,True,True
아주대학교,정보통신대학,국방디지털융합학과,,,True,True,True
아주대학교,정보통신대학,사이버보안학과,,,True,True,True
아주대학교,다산학부대학,자유전공(자연과학계열),,,True,True,True
아주대학교,다산학부대학,자유전공(인문사회계열),,,True,True,True
아주대학교,공과대학,환경안전공학과,,,True,True,True
아주대학교,정보통신대학,소프트웨어학과,,,True,True,True
아주대학교,공과대학,융합시스템공학과,,,True,True,True
아주대학교,경영대학,금융공학과,,,True,True,True
아주대학교,경영대학,글로벌경영학과,,,True,True,True
아주대학교,사회과학대학,스포츠레저학과,,,True,True,True
아주대학교,정보통신대학,인공지능융합학과,,,True,True,True
아주대학교,다산학부대학,글로벌교양학부,,,True,True,True
아주대학교,소프트웨어융합대학,소프트웨어학과,,,True,True,True
아주대학교,소프트웨어융합대학,미디어학과,,,True,True,True
아주대학교,소프트웨어융합대학,국방디지털융합학과,,,True,True,True
아주대학교,소프트웨어융합대학,인공지능융합학과,,,True,True,True
아주대학교,소프트웨어융합대학,사이버보안학과,,,True,True,True
아주대학교,공과대학,AI모빌리티공학과,,,True,True,True
아주대학교,공과대학,첨단신소재공학과,,,True,True,True
아주대학교,공과대학,교통시스템공학과,,,True,True,True
아주대학교,정보통신대학,지능형반도체공학과,,,True,True,True
아주대학교,소프트웨어융합대학,디지털미디어학과,,,True,True,True
아신대학교,단과대구분없음,선교학과,,,True,True,True
아신대학교,단과대구분없음,선교영어학과,,,True,True,True
아신대학교,단과대구분없음,신학과,,,True,True,True
아신대학교,단과대구분없음,선교중국어학과,,,True,True,True
아신대학교,단과대구분없음,선교문화복지학과,,,True,True,True
아신대학교,단과대구분없음,기독교교육상담학과,,,True,True,True
아신대학교,단과대구분없음,기타모집단위,,,True,True,True
아신대학교,단과대구분없음,기독교교육학과,,,True,True,True
아신대학교,단과대구분없음,글로벌미션신학부,,,True,True,True
아신대학교,단과대구분없음,글로벌융합리더학부,,,True,True,True
아신대학교,단과대구분없음,글로벌융합리더학부 중국어전공,,,True,True,True
아신대학교,단과대구분없음,글로벌융합리더학부 영어전공,,,True,True,True
아신대학교,단과대구분없음,글로벌융합리더학부 사회복지전공,,,True,True,True
아신대학교,단과대구분없음,글로벌융합리더학부 청소년상담지도전공,,,True,True,True
아신대학교,단과대구분없음,글로벌융합리더학부 기독교교육과 미디어전공,,,True,True,True
아신대학교,단과대구분없음,글로벌미션신학부 신학전공,,,True,True,True
아신대학교,단과대구분없음,글로벌미션신학부 선교학전공,,,True,True,True
아신대학교,단과대구분없음,상담복지학부 청소년상담지도전공,,,True,True,True
아신대학교,단과대구분없음,상담복지학부 사회복지전공,,,True,True,True
아신대학교,단과대구분없음,교육미디어커뮤니케이션학부 기독교교육(ACSI)전공,,,True,True,True
아신대학교,단과대구분없음,국제개발협력학부 중국어전공,,,True,True,True
아신대학교,단과대구분없음,국제개발협력학부 글로벌영어전공,,,True,True,True
아신대학교,단과대구분없음,국제개발협력학부 국제개발협력전공,,,True,True,True
아신대학교,단과대구분없음,신학부 신학전공,,,True,True,True
아신대학교,단과대구분없음,교육미디어커뮤니케이션학부,,,True,True,True
아신대학교,단과대구분없음,국제개발협력학부,,,True,True,True
아신대학교,단과대구분없음,신학부,,,True,True,True
아신대학교,단과대구분없음,상담복지학부,,,True,True,True
아신대학교,단과대구분없음,교육미디어커뮤니케이션학부 미디어콘텐츠개발전공,,,True,True,True
신한대학교,과학기술융합대학,컴퓨터공학전공,,,True,True,True
신한대학교,과학기술융합대학,에너지환경공학과,,,True,True,True
신한대학교,간호대학,간호학과,,,True,True,True
신한대학교,과학기술융합대학,전자공학전공,,,True,True,True
신한대학교,글로벌비즈니스대학,국제어학과,,,True,True,True
신한대학교,과학기술융합대학,섬유소재공학과,,,True,True,True
신한대학교,디자인예술대학,디자인학부,,,True,True,True
신한대학교,과학기술융합대학,자동차공학과,,,True,True,True
신한대학교,보건과학대학,뷰티헬스전공,,,True,True,True
신한대학교,보건과학대학,치위생학과,,,True,True,True
신한대학교,자연과학대학,호텔조리전공,,,True,True,True
신한대학교,자연과학대학,식품조리과학부,,,True,True,True
신한대학교,사회과학대학,언론학과,,,True,True,True
신한대학교,사회과학대학,사회복지학과,,,True,True,True
신한대학교,사회과학대학,유아교육과,,,True,True,True
신한대학교,사회과학대학,공법행정학과,,,True,True,True
신한대학교,디자인예술대학,공간디자인전공,,,True,True,True
신한대학교,보건과학대학,뷰티헬스사이언스학부,,,True,True,True
신한대학교,글로벌비즈니스대학,글로벌관광경영학과,,,True,True,True
신한대학교,글로벌비즈니스대학,글로벌통상경영학과,,,True,True,True
신한대학교,디자인예술대학,패션디자인전공,,,True,True,True
신한대학교,보건과학대학,임상병리학과,,,True,True,True
신한대학교,보건과학대학,방사선학과,,,True,True,True
신한대학교,보건과학대학,안경광학전공,,,True,True,True
신한대학교,자연과학대학,식품영양전공,,,True,True,True
신한대학교,보건과학대학,치기공학과,,,True,True,True
신한대학교,과학기술융합대학,IT융합공학부,,,True,True,True
신한대학교,평생학습중심대학,안보경영학과,,,True,True,True
신한대학교,평생학습중심대학,국방경영학과,,,True,True,True
신한대학교,평생학습중심대학,공공교육복지학과,,,True,True,True
신한대학교,평생학습중심대학,기계시스템공학과,,,True,True,True
신한대학교,디자인예술대학,공연예술학과,,,True,True,True
신한대학교,평생학습중심대학,미용학과,,,True,True,True
신한대학교,단과대구분없음,기타모집단위,,,True,True,True
신한대학교,평생학습중심대학,복지행정학과,,,True,True,True
신한대학교,사회과학대학,공공행정학과,,,True,True,True
신한대학교,자연과학대학,외식조리전공,,,True,True,True
신한대학교,과학기술융합대학,기계자동차융합공학과,,,True,True,True
신한대학교,사회과학대학,미디어언론학과,,,True,True,True
신한대학교,평생학습중심대학,에너지환경공학과,,,True,True,True
신한대학교,바이오생태보건대학,안경광학전공,,,True,True,True
신한대학교,바이오생태보건대학,뷰티헬스전공,,,True,True,True
신한대학교,바이오생태보건대학,뷰티헬스사이언스학부,,,True,True,True
신한대학교,바이오생태보건대학,치위생학과,,,True,True,True
신한대학교,바이오생태보건대학,치기공학과,,,True,True,True
신한대학교,바이오생태보건대학,방사선학과,,,True,True,True
신한대학교,바이오생태보건대학,임상병리학과,,,True,True,True
신한대학교,바이오생태보건대학,외식조리전공,,,True,True,True
신한대학교,바이오생태보건대학,식품영양전공,,,True,True,True
신한대학교,바이오생태보건대학,식품조리과학부,,,True,True,True
신한대학교,디자인예술대학,공연예술전공,,,True,True,True
신한대학교,바이오생태보건대학,바이오식품산업전공,,,True,True,True
신한대학교,디자인예술대학,모델콘텐츠전공,,,True,True,True
신한대학교,디자인예술대학,태권도교육융합전공,,,True,True,True
신한대학교,과학기술융합대학,사이버드론봇군사학과,,,True,True,True
신한대학교,디자인예술대학,산업디자인전공,,,True,True,True
신한대학교,바이오생태보건대학,식품영양학전공,,,True,True,True
신한대학교,사회과학대학,행정학과,,,True,True,True
신한대학교,사회과학대학,토지행정학과,,,True,True,True
신한대학교,평생학습중심대학,기후환경에너지공학과,,,True,True,True
신한대학교,평생학습중심대학,사회복지상담학과,,,True,True,True
신한대학교,리나시타교양대학,리나시타교양대학,,,True,True,True
신한대학교,사회과학대학,경찰행정학과,,,True,True,True
신한대학교,디자인예술대학,미래스포츠융합학과,,,True,True,True
신한대학교,평생학습중심대학,복지경영학과,,,True,True,True
신한대학교,마이크로디그리대학,마이크로디그리대학,,,True,True,True
신한대학교,태권도・체육대학,스포츠의학과,,,True,True,True
신한대학교,태권도・체육대학,시범문화전공,,,True,True,True
신한대학교,경영대학,국제개발협력학과,,,True,True,True
신한대학교,태권도・체육대학,겨루기전공,,,True,True,True
신한대학교,태권도・체육대학,품새전공,,,True,True,True
